timestamp	ppg	hrm	accx	accy	accz	grax	gray	graz	gyrx	gyry	grz	pressure	stress
1549066947807	2816787.00	83.00	-5.92	7.25	2.49	-6.14	7.23	2.48	-3.01	2.94	0.07	1006.18	33.00
1549066947855	2822519.00	83.00	-5.88	7.38	2.47	-6.12	7.25	2.46	2.94	3.78	0.35	1006.18	85.00
1549066947909	2819443.00	83.00	-5.91	7.46	2.42	-6.10	7.28	2.44	2.66	4.48	1.68	1006.18	35.00
1549066947958	2814271.00	83.00	-5.85	7.34	2.43	-6.08	7.31	2.42	2.80	4.13	1.89	1006.18	72.00
1549066948012	2814721.00	83.00	-5.97	7.36	2.27	-6.06	7.33	2.39	3.15	1.61	0.91	1006.18	81.00
1549066948060	2825058.00	83.00	-6.08	7.49	2.14	-6.04	7.36	2.35	3.50	-1.33	1.47	1006.18	49.00
1549066948115	2842788.00	83.00	-6.16	7.43	2.22	-6.02	7.39	2.33	3.08	-3.08	3.29	1006.18	25.00
1549066948162	2857274.00	83.00	-5.88	7.43	2.24	-5.97	7.43	2.31	4.76	-0.42	5.46	1006.18	2.00
1549066948215	2866728.00	83.00	-5.74	7.46	2.13	-5.92	7.48	2.27	4.97	1.12	6.30	1006.18	10.00
1549066948263	2875180.00	83.00	-5.69	7.69	2.07	-5.87	7.54	2.23	4.62	1.47	4.69	1006.18	54.00
1549066948317	2887154.00	83.00	-5.82	7.68	2.06	-5.85	7.56	2.20	1.40	1.96	3.64	1006.18	28.00
1549066948366	2901732.00	83.00	-5.81	7.73	2.12	-5.84	7.57	2.19	-1.05	1.40	1.75	1006.17	24.00
1549066948420	2917084.00	83.00	-5.81	7.68	2.15	-5.81	7.59	2.18	0.42	-0.28	3.43	1006.17	81.00
1549066948468	2930954.00	84.00	-5.59	7.66	2.03	-5.76	7.64	2.15	4.48	-0.21	5.60	1006.17	50.00
1549066948522	2944238.00	84.00	-5.64	7.68	2.00	-5.71	7.69	2.11	6.79	0.21	5.18	1006.17	23.00
1549066948570	2956334.00	84.00	-5.59	7.76	1.87	-5.66	7.74	2.06	6.65	0.63	3.78	1006.17	4.00
1549066948626	2969956.00	84.00	-5.43	7.79	1.70	-5.61	7.80	1.99	7.56	1.05	4.76	1006.17	42.00
1549066948672	2986169.00	84.00	-5.41	7.89	1.61	-5.53	7.87	1.91	10.01	1.68	5.88	1006.17	14.00
1549066948726	3007012.00	84.00	-5.30	7.97	1.49	-5.47	7.94	1.82	10.43	2.94	4.90	1006.17	29.00
1549066948775	3029748.00	84.00	-5.25	8.10	1.37	-5.39	8.01	1.71	11.48	4.13	5.25	1006.17	37.00
1549066948828	3050777.00	84.00	-5.19	8.16	1.29	-5.30	8.09	1.61	12.46	4.83	6.93	1006.17	13.00
1549066948876	3067602.00	84.00	-5.35	8.04	1.34	-5.22	8.16	1.52	13.16	4.13	7.70	1006.17	56.00
1549066948930	3083885.00	84.00	-5.28	8.08	1.23	-5.15	8.22	1.43	12.88	3.92	5.81	1006.18	40.00
1549066948979	3099220.00	84.00	-5.25	8.16	1.07	-5.10	8.27	1.35	10.08	1.40	2.45	1006.18	12.00
1549066949032	3115596.00	84.00	-5.30	8.37	0.88	-4.99	8.35	1.22	16.87	2.24	4.41	1006.18	0.00
1549066949080	3130048.00	84.00	-5.19	8.47	0.64	-4.88	8.44	1.09	15.26	0.70	2.94	1006.18	9.00
1549066949136	3137821.00	84.00	-5.41	8.88	0.90	-4.76	8.52	1.00	16.10	0.70	3.57	1006.17	26.00
1549066949186	3142960.00	84.00	-5.43	8.65	1.42	-4.71	8.54	1.05	2.03	-13.37	9.38	1006.17	29.00
1549066949237	3139139.00	84.00	-5.13	8.37	1.41	-4.55	8.61	1.17	-4.20	-48.02	17.15	1006.17	8.00
1549066949285	3120592.00	84.00	-4.17	9.73	1.28	-4.03	8.85	1.26	10.01	-99.89	31.01	1006.17	43.00
1549066949339	3074639.00	84.00	-3.12	10.62	1.71	-3.79	8.91	1.55	-27.37	-103.88	22.26	1006.17	48.00
1549066949388	3009268.00	84.00	-4.35	9.40	2.76	-4.10	8.60	2.33	-132.51	-66.92	13.30	1006.17	12.00
1549066949441	2938651.00	84.00	-4.16	5.97	5.10	-4.48	7.98	3.52	-175.91	-73.57	-2.52	1006.17	19.00
1549066949490	2874077.00	84.00	-3.60	5.35	4.50	-4.44	7.78	3.98	-58.45	-50.54	5.95	1006.17	22.00
1549066949547	2810999.00	84.00	-3.40	5.81	4.03	-4.42	7.78	4.00	11.48	0.84	-1.33	1006.17	28.00
1549066949593	2808030.00	84.00	-3.76	6.83	4.17	-4.42	7.88	3.80	46.20	42.49	2.24	1006.17	7.00
1549066949646	2822342.00	84.00	-3.81	8.56	3.31	-4.38	8.06	3.47	47.18	48.44	0.28	1006.17	0.00
1549066949695	2859829.00	84.00	-4.25	8.76	3.38	-4.44	8.07	3.36	5.11	35.63	-5.32	1006.17	41.00
1549066949748	2897187.00	84.00	-4.17	8.17	4.25	-4.44	8.04	3.44	-7.42	15.05	-0.56	1006.17	15.00
1549066949797	2917798.00	85.00	-4.02	8.02	4.35	-4.40	8.02	3.52	-2.87	10.78	3.15	1006.17	17.00
1549066949850	2926567.00	85.00	-4.01	8.14	3.95	-4.33	8.08	3.49	13.51	8.40	4.48	1006.17	41.00
1549066949899	2927228.00	84.00	-3.81	8.22	3.58	-4.24	8.15	3.44	14.00	4.69	4.55	1006.17	43.00
1549066949953	2925824.00	84.00	-3.69	8.30	3.39	-4.17	8.20	3.40	6.72	3.64	1.89	1006.17	19.00
1549066950001	2924485.00	84.00	-3.92	8.19	3.30	-4.12	8.24	3.35	10.15	1.89	1.68	1006.17	9.00
1549066950056	2923487.00	85.00	-3.91	8.28	3.15	-4.06	8.32	3.23	22.26	3.15	3.78	1006.17	40.00
1549066950103	2923467.00	85.00	-3.90	8.54	2.78	-3.96	8.44	3.04	31.99	3.92	4.83	1006.17	50.00
1549066950158	2923888.00	85.00	-3.94	8.71	2.61	-3.87	8.56	2.83	35.00	6.23	4.62	1006.17	4.00
1549066950205	2923104.00	85.00	-4.10	8.26	2.36	-3.89	8.58	2.72	13.37	4.69	-1.75	1006.17	25.00
1549066950258	2921555.00	85.00	-3.98	8.86	2.52	-3.89	8.61	2.64	9.73	6.44	-1.96	1006.17	45.00
1549066950308	2922707.00	84.00	-3.62	9.16	2.48	-3.85	8.65	2.55	11.41	7.84	-2.87	1006.17	18.00
1549066950361	2925728.00	85.00	-3.81	8.65	2.71	-3.86	8.64	2.56	-0.07	6.65	-2.10	1006.16	39.00
1549066950410	2928014.00	85.00	-3.96	7.96	2.52	-3.93	8.59	2.62	-8.40	-1.19	-2.17	1006.16	39.00
1549066950463	2929908.00	85.00	-4.24	8.05	2.45	-4.02	8.54	2.65	-6.30	-4.34	-6.86	1006.16	11.00
1549066950512	2932234.00	85.00	-4.34	8.70	2.38	-4.10	8.50	2.67	-10.36	-1.82	-8.40	1006.16	17.00
1549066950565	2932139.00	85.00	-4.25	8.76	2.64	-4.18	8.44	2.74	-17.85	0.35	-6.72	1006.16	54.00
1549066950614	2930160.00	85.00	-4.09	8.56	2.84	-4.22	8.40	2.80	-13.16	2.94	-4.13	1006.16	19.00
1549066950667	2928094.00	85.00	-3.83	8.83	2.64	-4.17	8.44	2.75	5.53	4.06	-0.14	1006.16	3.00
1549066950716	2927222.00	85.00	-3.79	8.44	2.44	-4.11	8.49	2.67	10.85	1.61	-0.35	1006.16	21.00
1549066950769	2927201.00	85.00	-3.96	8.54	2.21	-4.09	8.52	2.60	5.39	-0.77	-0.98	1006.16	49.00
1549066950822	2927012.00	85.00	-4.16	8.52	2.21	-4.11	8.53	2.57	-0.42	-1.33	-1.82	1006.16	5.00
1549066950872	2924389.00	85.00	-4.18	8.43	2.36	-4.14	8.51	2.57	-4.20	-0.49	-2.31	1006.16	28.00
1549066950922	2919899.00	85.00	-4.19	8.49	2.55	-4.17	8.49	2.59	-5.04	0.56	-2.24	1006.17	48.00
1549066950975	2915327.00	85.00	-4.09	8.45	2.69	-4.19	8.47	2.62	-3.43	0.70	-2.80	1006.17	12.00
1549066951024	2911424.00	85.00	-4.21	8.41	2.69	-4.21	8.46	2.64	-2.24	0.70	-2.31	1006.17	42.00
1549066951075	2908607.00	85.00	-4.09	8.44	2.67	-4.21	8.45	2.65	-1.05	-0.56	-1.33	1006.17	34.00
1549066951125	2905052.00	85.00	-4.10	8.52	2.72	-4.20	8.45	2.66	-1.33	-1.47	-2.31	1006.17	7.00
1549066951178	2897514.00	85.00	-4.17	8.53	2.51	-4.20	8.46	2.65	0.28	-1.89	-1.33	1006.17	26.00
1549066951228	2886260.00	85.00	-4.08	8.47	2.54	-4.20	8.46	2.65	-1.12	-1.33	-1.54	1006.17	53.00
1549066951280	2874391.00	85.00	-4.10	8.43	2.52	-4.21	8.45	2.66	-3.36	-2.03	-3.08	1006.16	5.00
1549066951331	2864220.00	85.00	-4.14	8.56	2.42	-4.22	8.44	2.65	-3.15	-2.31	-4.27	1006.16	33.00
1549066951382	2857038.00	85.00	-4.34	8.22	2.51	-4.27	8.42	2.66	-3.50	-1.96	-4.69	1006.16	31.00
1549066951432	2851468.00	85.00	-4.29	8.51	2.62	-4.30	8.39	2.68	-5.53	-0.56	-4.97	1006.16	21.00
1549066951485	2845994.00	85.00	-4.17	8.29	2.74	-4.32	8.37	2.72	-4.69	-0.56	-3.43	1006.16	8.00
1549066951535	2833441.00	85.00	-4.26	8.54	2.53	-4.33	8.38	2.71	-2.03	-0.91	-2.52	1006.16	13.00
1549066951587	2827080.00	85.00	-4.29	8.43	2.79	-4.32	8.37	2.72	-1.19	0.91	0.42	1006.16	55.00
1549066951637	2821048.00	85.00	-4.17	7.98	2.76	-4.34	8.35	2.76	-6.23	-0.84	-0.07	1006.16	25.00
1549066951689	2817161.00	85.00	-4.31	8.61	2.66	-4.35	8.34	2.77	-7.21	-0.84	-0.77	1006.16	31.00
1549066951739	2810806.00	85.00	-4.20	8.49	2.80	-4.34	8.34	2.78	-2.31	0.98	-1.19	1006.16	11.00
1549066951791	2796262.00	85.00	-4.12	8.37	2.83	-4.32	8.35	2.79	-0.56	0.98	-0.84	1006.16	26.00
1549066951841	2775855.00	85.00	-4.13	8.45	2.74	-4.31	8.36	2.79	0.49	0.49	-0.70	1006.16	9.00
1549066951893	2756789.00	85.00	-4.14	8.33	2.72	-4.30	8.36	2.79	-1.68	-0.07	-1.26	1006.16	58.00
1549066951943	2741415.00	85.00	-4.17	8.31	2.73	-4.30	8.35	2.80	-4.13	-0.56	-0.84	1006.16	43.00
1549066951995	2731241.00	85.00	-4.24	8.33	2.82	-4.32	8.34	2.83	-4.97	-0.07	-1.26	1006.16	42.00
1549066952045	2723729.00	85.00	-4.24	8.40	2.85	-4.32	8.33	2.84	-2.87	0.42	-1.26	1006.16	10.00
1549066952098	2715814.00	85.00	-4.19	8.39	2.82	-4.31	8.33	2.85	-1.19	0.77	-1.12	1006.16	1.00
1549066952147	2707480.00	85.00	-4.18	8.34	2.84	-4.31	8.34	2.85	-0.28	0.77	-0.56	1006.16	42.00
1549066952199	2699558.00	85.00	-4.12	8.32	2.80	-4.30	8.34	2.85	-0.63	0.35	-1.33	1006.16	16.00
1549066952249	2693403.00	85.00	-4.19	8.35	2.78	-4.31	8.34	2.85	-1.40	0.07	-3.01	1006.16	38.00
1549066952301	2688488.00	85.00	-4.23	8.28	2.83	-4.32	8.32	2.87	-2.80	-0.35	-3.08	1006.16	35.00
1549066952352	2684719.00	85.00	-4.23	8.37	2.83	-4.33	8.32	2.87	-2.03	-0.14	-3.01	1006.16	-5.00
1549066952406	2679525.00	85.00	-4.28	8.36	2.79	-4.34	8.32	2.87	-0.07	-0.49	-2.87	1006.16	68.00
1549066952453	2666449.00	85.00	-4.28	8.38	2.74	-4.33	8.32	2.85	-0.07	0.07	-0.07	1006.17	80.00
1549066952506	2648321.00	85.00	-4.29	8.27	2.75	-4.33	8.33	2.84	0.28	0.56	0.28	1006.17	17.00
1549066952555	2633161.00	85.00	-4.24	8.28	2.73	-4.33	8.33	2.83	0.28	0.98	-0.84	1006.17	12.00
1549066952608	2623414.00	85.00	-4.16	8.31	2.72	-4.33	8.33	2.83	-1.68	1.33	-0.91	1006.17	34.00
1549066952657	2617688.00	85.00	-4.21	8.36	2.78	-4.33	8.33	2.83	-1.68	0.70	-1.12	1006.17	32.00
1549066952711	2613894.00	85.00	-4.27	8.33	2.75	-4.33	8.33	2.83	-0.49	-0.70	-0.63	1006.17	20.00
1549066952760	2610212.00	85.00	-4.26	8.29	2.71	-4.33	8.33	2.83	-1.68	-0.63	-0.91	1006.17	15.00
1549066952812	2607487.00	86.00	-4.24	8.27	2.65	-4.34	8.33	2.82	-2.59	0.63	-1.96	1006.18	14.00
1549066952862	2605447.00	86.00	-4.30	8.20	2.65	-4.36	8.32	2.81	-0.07	2.52	-2.80	1006.18	8.00
1549066952916	2606009.00	85.00	-4.34	8.28	2.57	-4.39	8.32	2.78	1.05	4.27	-4.06	1006.18	32.00
1549066952964	2609280.00	85.00	-4.35	8.32	2.62	-4.42	8.31	2.75	0.77	6.23	-4.41	1006.18	33.00
1549066953016	2614118.00	85.00	-4.34	8.32	2.72	-4.45	8.30	2.73	1.68	5.95	-5.95	1006.18	33.00
1549066953066	2618991.00	85.00	-4.37	8.42	2.67	-4.47	8.30	2.71	2.66	4.83	-6.30	1006.18	25.00
1549066953118	2619440.00	85.00	-4.37	8.77	2.78	-4.46	8.30	2.70	0.14	3.36	-3.57	1006.18	51.00
1549066953168	2616953.00	85.00	-4.37	8.43	2.81	-4.46	8.30	2.73	-3.50	0.84	0.42	1006.18	58.00
1549066953221	2612930.00	85.00	-4.39	8.22	2.67	-4.45	8.30	2.72	1.12	-0.35	-0.07	1006.17	50.00
1549066953270	2610370.00	85.00	-4.50	8.05	2.52	-4.49	8.29	2.71	0.91	-2.03	-5.04	1006.18	110.00
1549066953325	2610775.00	85.00	-4.54	8.04	2.41	-4.55	8.26	2.70	-0.84	0.21	-10.43	1006.18	70.00
1549066953373	2615683.00	85.00	-4.61	8.37	2.58	-4.61	8.22	2.69	-1.54	3.43	-11.62	1006.18	43.00
1549066953425	2625895.00	85.00	-4.74	8.71	2.79	-4.64	8.20	2.73	-9.66	-0.28	-3.85	1006.18	11.00
1549066953474	2633686.00	85.00	-4.73	8.42	2.58	-4.63	8.21	2.71	-1.12	-2.17	2.94	1006.18	1.00
1549066953527	2641503.00	85.00	-4.51	8.09	2.29	-4.59	8.25	2.63	8.54	0.28	3.08	1006.18	0.00
1549066953577	2647387.00	85.00	-4.50	8.02	2.22	-4.60	8.27	2.57	4.13	1.96	-0.42	1006.18	23.00
1549066953630	2651302.00	85.00	-4.53	8.07	2.48	-4.63	8.25	2.59	-3.99	1.96	-3.50	1006.18	41.00
1549066953679	2653388.00	85.00	-4.63	8.25	2.87	-4.67	8.21	2.65	-6.86	-0.35	-5.39	1006.18	15.00
1549066953731	2653941.00	85.00	-4.65	8.33	2.86	-4.69	8.18	2.69	-4.97	-1.82	-5.39	1006.18	25.00
1549066953781	2654850.00	85.00	-4.61	8.24	2.65	-4.70	8.17	2.70	-1.61	-2.03	-4.34	1006.18	23.00
1549066953835	2658077.00	85.00	-4.73	8.26	2.46	-4.71	8.18	2.67	0.98	-0.84	-2.94	1006.18	4.00
1549066953885	2663971.00	85.00	-4.75	8.22	2.38	-4.72	8.18	2.64	1.61	-0.28	-1.75	1006.18	22.00
1549066953936	2670150.00	85.00	-4.69	8.19	2.46	-4.72	8.18	2.62	-0.28	0.35	-1.33	1006.18	91.00
1549066953986	2676142.00	85.00	-4.65	8.20	2.48	-4.73	8.19	2.61	-0.98	0.77	-1.26	1006.18	2.00
1549066954039	2680851.00	85.00	-4.60	8.11	2.63	-4.73	8.18	2.62	-1.82	0.42	-1.33	1006.18	29.00
1549066954087	2683646.00	85.00	-4.63	8.12	2.69	-4.74	8.17	2.65	-2.66	-0.63	-2.52	1006.18	65.00
1549066954140	2686335.00	85.00	-4.70	8.21	2.66	-4.75	8.15	2.67	-3.64	-1.26	-3.29	1006.18	0.00
1549066954189	2688898.00	85.00	-4.72	8.22	2.68	-4.76	8.14	2.68	-3.22	-1.61	-2.24	1006.18	7.00
1549066954242	2691659.00	85.00	-4.78	8.18	2.62	-4.77	8.14	2.68	0.28	-0.91	-2.24	1006.18	100.00
1549066954291	2695179.00	85.00	-4.68	8.17	2.43	-4.76	8.16	2.64	2.38	0.21	0.35	1006.18	1.00
1549066954346	2698896.00	85.00	-4.65	8.16	2.55	-4.75	8.16	2.63	0.49	0.07	-1.12	1006.18	31.00
1549066954394	2702370.00	85.00	-4.66	8.20	2.57	-4.75	8.16	2.63	-1.33	-0.14	-1.12	1006.18	29.00
1549066954446	2703626.00	85.00	-4.64	8.17	2.61	-4.75	8.16	2.64	-3.08	-0.49	-0.77	1006.18	35.00
1549066954495	2703083.00	85.00	-4.65	8.19	2.63	-4.75	8.16	2.65	-1.82	-0.42	-0.70	1006.18	15.00
1549066954548	2702932.00	85.00	-4.65	8.20	2.55	-4.75	8.16	2.65	-1.54	0.14	-1.26	1006.19	22.00
1549066954597	2703105.00	85.00	-4.72	8.21	2.53	-4.76	8.16	2.64	-0.35	0.70	-1.89	1006.19	27.00
1549066954650	2704086.00	85.00	-4.70	8.22	2.58	-4.76	8.16	2.63	-0.14	0.63	-1.75	1006.19	51.00
1549066954699	2704807.00	85.00	-4.71	8.15	2.52	-4.76	8.16	2.63	-1.12	0.21	-0.77	1006.19	25.00
1549066954753	2704516.00	85.00	-4.64	8.20	2.51	-4.76	8.16	2.62	-1.26	0.28	-0.63	1006.19	8.00
1549066954802	2703980.00	85.00	-4.64	8.16	2.52	-4.76	8.17	2.62	-1.05	0.28	-1.05	1006.19	23.00
1549066954855	2703091.00	85.00	-4.66	8.14	2.54	-4.76	8.16	2.62	-1.61	0.28	-1.40	1006.19	59.00
1549066954904	2702307.00	86.00	-4.63	8.16	2.55	-4.76	8.16	2.62	-1.40	0.35	-1.19	1006.19	35.00
1549066954957	2700984.00	86.00	-4.66	8.20	2.61	-4.76	8.16	2.62	-1.26	0.56	-0.91	1006.19	40.00
1549066955007	2699593.00	86.00	-4.69	8.18	2.55	-4.76	8.17	2.61	0.28	-0.14	-1.47	1006.19	20.00
1549066955059	2698824.00	85.00	-4.65	8.24	2.52	-4.76	8.17	2.61	-0.63	-0.21	-1.05	1006.19	12.00
1549066955108	2697156.00	86.00	-4.66	8.17	2.53	-4.75	8.17	2.61	-0.98	-0.07	-0.98	1006.18	72.00
1549066955162	2696041.00	86.00	-4.68	8.17	2.52	-4.76	8.17	2.60	-0.98	-0.28	-1.40	1006.18	2.00
1549066955211	2695812.00	85.00	-4.61	8.17	2.51	-4.75	8.17	2.60	-1.05	-0.21	-1.19	1006.18	15.00
1549066955265	2696194.00	86.00	-4.66	8.18	2.54	-4.75	8.18	2.60	-0.14	-0.35	-1.54	1006.18	0.00
1549066955313	2696601.00	86.00	-4.69	8.17	2.51	-4.75	8.18	2.59	-0.14	-0.84	-1.54	1006.18	48.00
1549066955366	2697739.00	86.00	-4.64	8.19	2.49	-4.75	8.18	2.59	-0.28	-1.19	-1.54	1006.18	35.00
1549066955415	2699715.00	86.00	-4.63	8.16	2.47	-4.75	8.18	2.58	-1.12	-1.12	-1.40	1006.18	94.00
1549066955468	2702019.00	86.00	-4.71	8.19	2.59	-4.75	8.17	2.60	-2.66	-0.91	-1.40	1006.18	54.00
1549066955518	2704170.00	86.00	-4.66	8.17	2.59	-4.76	8.17	2.61	-1.47	-0.91	-1.54	1006.18	21.00
1549066955570	2705631.00	86.00	-4.67	8.15	2.55	-4.76	8.17	2.61	-1.05	-0.91	-1.26	1006.18	14.00
1549066955620	2707692.00	86.00	-4.63	8.16	2.49	-4.75	8.17	2.61	-1.12	-0.70	-1.12	1006.18	23.00
1549066955672	2709848.00	86.00	-4.70	8.20	2.57	-4.75	8.17	2.61	-0.84	-1.12	-1.82	1006.18	0.00
1549066955722	2712391.00	86.00	-4.66	8.22	2.51	-4.75	8.18	2.60	-0.14	-0.91	-1.47	1006.18	8.00
1549066955776	2713961.00	86.00	-4.68	8.18	2.54	-4.75	8.17	2.61	-1.61	-0.70	-1.05	1006.18	20.00
1549066955824	2714974.00	86.00	-4.66	8.20	2.55	-4.75	8.17	2.61	-1.82	-0.70	-1.19	1006.18	27.00
1549066955876	2715509.00	86.00	-4.65	8.20	2.53	-4.75	8.17	2.61	-1.26	-0.42	-1.19	1006.18	4.00
1549066955926	2716767.00	86.00	-4.68	8.15	2.60	-4.75	8.17	2.62	-1.61	-0.63	-1.61	1006.18	19.00
1549066955979	2718335.00	86.00	-4.64	8.20	2.58	-4.75	8.17	2.62	-1.26	-0.70	-1.40	1006.18	61.00
1549066956032	2719418.00	87.00	-4.66	8.16	2.56	-4.75	8.17	2.62	-1.26	-0.63	-1.05	1006.18	25.00
1549066956081	2719993.00	87.00	-4.65	8.20	2.56	-4.75	8.17	2.62	-1.40	-0.49	-1.26	1006.18	25.00
1549066956131	2720394.00	86.00	-4.63	8.15	2.53	-4.75	8.17	2.62	-1.47	-0.56	-1.40	1006.18	51.00
1549066956182	2720802.00	86.00	-4.68	8.21	2.53	-4.75	8.17	2.62	-0.91	-0.56	-1.47	1006.18	5.00
1549066956232	2721669.00	87.00	-4.65	8.20	2.57	-4.75	8.17	2.62	-1.12	-0.56	-1.47	1006.18	29.00
1549066956286	2722629.00	87.00	-4.65	8.20	2.52	-4.75	8.17	2.62	-1.54	-0.42	-1.19	1006.18	83.00
1549066956334	2723200.00	87.00	-4.67	8.16	2.66	-4.75	8.17	2.63	-1.40	-0.84	-1.54	1006.18	35.00
1549066956387	2723492.00	87.00	-4.65	8.23	2.58	-4.74	8.17	2.63	-0.21	-0.84	-1.61	1006.18	19.00
1549066956436	2722309.00	87.00	-4.68	8.22	2.56	-4.74	8.17	2.63	-0.77	-0.63	-1.19	1006.18	35.00
1549066956489	2718703.00	87.00	-4.61	8.23	2.55	-4.74	8.17	2.63	-1.40	-0.56	-1.33	1006.18	22.00
1549066956538	2713840.00	87.00	-4.65	8.20	2.57	-4.74	8.17	2.63	-1.40	-0.35	-1.19	1006.18	13.00
1549066956591	2709920.00	87.00	-4.63	8.21	2.57	-4.74	8.17	2.63	-1.54	-0.56	-1.33	1006.18	41.00
1549066956640	2707370.00	87.00	-4.70	8.24	2.57	-4.74	8.17	2.63	-0.91	-0.63	-1.54	1006.18	51.00
1549066956695	2705897.00	87.00	-4.69	8.18	2.51	-4.74	8.17	2.62	-0.56	-0.63	-1.33	1006.18	39.00
1549066956743	2705076.00	87.00	-4.64	8.17	2.60	-4.74	8.17	2.63	-1.47	-0.42	-1.40	1006.18	26.00
1549066956795	2703579.00	87.00	-4.66	8.22	2.62	-4.74	8.17	2.64	-1.61	-0.49	-1.33	1006.18	23.00
1549066956844	2702193.00	87.00	-4.65	8.16	2.56	-4.74	8.17	2.64	-1.19	-0.49	-1.33	1006.18	17.00
1549066956897	2701061.00	88.00	-4.69	8.15	2.53	-4.75	8.17	2.63	-0.77	-0.49	-1.47	1006.18	66.00
1549066956945	2701274.00	88.00	-4.69	8.20	2.57	-4.75	8.17	2.63	-1.54	-0.49	-1.33	1006.19	41.00
1549066957000	2701256.00	88.00	-4.60	8.19	2.59	-4.74	8.17	2.63	-0.98	-0.35	-1.19	1006.19	11.00
1549066957048	2701074.00	88.00	-4.68	8.20	2.58	-4.75	8.17	2.63	-0.70	-0.63	-1.68	1006.19	28.00
1549066957101	2698462.00	88.00	-4.62	8.21	2.57	-4.74	8.17	2.63	-0.98	-0.49	-1.26	1006.19	13.00
1549066957150	2691147.00	88.00	-4.65	8.18	2.58	-4.74	8.17	2.64	-1.75	-0.49	-1.19	1006.19	34.00
1549066957206	2681208.00	88.00	-4.68	8.18	2.60	-4.75	8.16	2.64	-1.82	-0.21	-1.40	1006.19	59.00
1549066957252	2672423.00	88.00	-4.63	8.15	2.62	-4.75	8.16	2.65	-1.68	0.07	-1.19	1006.19	67.00
1549066957306	2665266.00	88.00	-4.67	8.15	2.59	-4.75	8.16	2.65	-1.05	0.07	-1.40	1006.19	18.00
1549066957358	2659658.00	88.00	-4.66	8.22	2.56	-4.75	8.16	2.64	-0.56	0.14	-1.05	1006.19	43.00
1549066957408	2654892.00	88.00	-4.66	8.19	2.57	-4.75	8.16	2.64	-1.47	0.35	-1.12	1006.19	32.00
1549066957456	2648620.00	88.00	-4.63	8.20	2.60	-4.75	8.16	2.64	-1.54	0.35	-1.26	1006.19	4.00
1549066957511	2634269.00	88.00	-4.64	8.19	2.55	-4.75	8.16	2.64	-1.19	0.14	-1.26	1006.19	33.00
1549066957559	2627849.00	88.00	-4.67	8.18	2.54	-4.75	8.16	2.63	-1.05	0.28	-1.40	1006.19	6.00
1549066957613	2622059.00	89.00	-4.69	8.24	2.62	-4.75	8.16	2.64	-1.68	0.21	-1.47	1006.18	36.00
1549066957661	2615968.00	88.00	-4.68	8.19	2.58	-4.76	8.16	2.64	-1.89	0.21	-0.98	1006.18	64.00
1549066957715	2610341.00	88.00	-4.67	8.16	2.61	-4.76	8.16	2.64	-0.70	0.21	-1.26	1006.18	49.00
1549066957763	2603259.00	88.00	-4.70	8.23	2.52	-4.76	8.16	2.63	0.56	-0.07	-1.40	1006.18	29.00
1549066957817	2588635.00	88.00	-4.66	8.20	2.57	-4.76	8.16	2.63	-2.24	0.14	-0.98	1006.18	58.00
1549066957865	2571149.00	88.00	-4.64	8.23	2.63	-4.75	8.16	2.64	-1.19	0.21	-0.98	1006.18	31.00
1549066957920	2556765.00	89.00	-4.63	8.17	2.60	-4.75	8.16	2.64	-1.33	0.21	-0.98	1006.18	32.00
1549066957967	2546906.00	89.00	-4.63	8.19	2.57	-4.75	8.16	2.64	-1.33	0.14	-1.19	1006.18	14.00
1549066958021	2540255.00	88.00	-4.67	8.21	2.54	-4.75	8.17	2.63	-0.42	-0.14	-1.40	1006.18	23.00
1549066958070	2534777.00	88.00	-4.65	8.17	2.54	-4.75	8.17	2.63	-0.91	-0.42	-1.12	1006.18	70.00
1549066958125	2528885.00	89.00	-4.65	8.17	2.58	-4.75	8.17	2.63	-1.33	-0.42	-1.19	1006.18	34.00
1549066958171	2523137.00	88.00	-4.66	8.19	2.54	-4.75	8.17	2.63	-1.12	-0.49	-1.33	1006.18	36.00
1549066958225	2518449.00	88.00	-4.63	8.15	2.54	-4.74	8.17	2.63	-1.05	-0.70	-1.40	1006.18	3.00
1549066958273	2515378.00	89.00	-4.69	8.24	2.55	-4.74	8.17	2.62	-0.77	-0.84	-1.47	1006.18	22.00
1549066958328	2514040.00	89.00	-4.66	8.17	2.52	-4.74	8.17	2.62	-0.98	-0.91	-1.26	1006.18	0.00
1549066958376	2513589.00	89.00	-4.67	8.18	2.53	-4.75	8.17	2.62	-1.96	-0.84	-1.12	1006.18	31.00
1549066958430	2512854.00	88.00	-4.67	8.19	2.60	-4.75	8.17	2.63	-0.70	-0.91	-1.54	1006.18	18.00
1549066958478	2511534.00	89.00	-4.66	8.22	2.53	-4.74	8.18	2.62	-0.07	-0.77	-1.40	1006.18	67.00
1549066958532	2504364.00	88.00	-4.67	8.19	2.56	-4.74	8.17	2.62	-2.03	-0.63	-1.12	1006.18	5.00
1549066958581	2493685.00	88.00	-4.63	8.19	2.57	-4.74	8.17	2.63	-1.61	-0.63	-1.26	1006.18	7.00
1549066958636	2486171.00	89.00	-4.62	8.18	2.49	-4.74	8.18	2.62	-1.05	-0.42	-1.19	1006.18	34.00
1549066958682	2483497.00	89.00	-4.67	8.18	2.62	-4.74	8.17	2.63	-1.54	-0.49	-1.54	1006.18	12.00
